,0
9732,"It's an okay game. My biggest gripe with it is the fact that the range of your grapple varies with each level so it can get a bit frustrating when you think you're not actually in range. 

Aside from that, it has a decent story, nice mechanics, and it is pretty short. Upon completion, I felt underwhelmed as I didn't feel that the game lived up to its full potential. The ending is meh and leaves a bit to be desired. 

Story: 8/10
Mechanics: 5/10       Air strafing is good, but the range of the grapple varies.
Graphics: 7/10       Quaint, match the story well.
Overall: 6/10       I'd reccommend buying it during a sale since I personally don't feel that it's worth full price."
9733,"This game is excellent combination of the art, music and story. It simply is full of life, and it makes you curious through all the game. Just for me, the ending is not very clear, maybe it could be more dramatic or whatever I don't wanna give spoilers. Just enjoy this masterpiece :D Have Fun"
9734,I don't have anything particularly good to say about this game. Nothing struck me as exceptional but I think that's ok. I just liked the mechanics and gameplay and had a good time with it.
9735,"An enjoyable action adventure game, with a plainly charming background story, delightful attention to detail, and appropriately atmospheric world, graphic, and level design. I would love to see future games in this world, perhaps with a different gameplay style.

And here's the caveat, and why this recommendation must come with a warning: 1st-person 3D platforming is an abomination, and though [I]A Story About My Uncle[/I] offers an original take on this rightfully uncommon gameplay genre, it cannot fix its essential problems. As you whoosh through the air in big parabolas you have to use your mouse to see around you, while also using the caret to aim and grapple a limited number of times before you plummet to your death. These awful controls coupled with unnaturally confusing visibility and restricted grapple distance are a recipe for frequent frustration. Perhaps there are some amazing gamers out there who always jump just right in three dimensions, and always grapple just the right surface at just the right angle, but I imagine most of us will have to try and try again until they succeed. Furthermore, those of us with a fear or apprehension of heights will find it not only frustrating, but also nerve-wracking.

This would all be OK if the game were forgiving of slips and bounces, but it's not. As you progress it becomes increasingly difficult, with the last level being purely evil. Persevere and keep trying (30 times for me in one section) and you will be rewarded with a certain degree of satisfaction at beating a challenging game. I say “certain” because I feel that this genre always involves a certain amount of luck in addition to skill. It's kinda like winning at poker.

If this warning doesn't turn you off -- it might even turn you on! -- then do buy this game. It pulls you quickly into its originally realized world, and will leave you with a smile when you finally reach the end."
9736,"Pretty nice little game, without violence, only agility. Fun little piece, would recommend."
9737,"I am horrible in reviews but i would feel bad if i did not review this game positively. 
I like the story, the narrator, the graphics, the idea of the world created, the swinging and the characters. 


I LIKE this game. Despite me trying the ""jumping without using your glove"" platform 48 times before giving up."
9738,"[✓] Amazing Story
[✓] Amazing Graphics
[✓] Too Short
[✓] Speedrun Levels
[✓] LeafyIsHere"
9739,"This is a very interesting game, it has a really good story but also a great sense of adventure throughout, it feels like you have alot of freedom being able to fly through the sky and grapple from long distances, it is unfortunate that the game is quite short and can be finished within 3-4 hours, but, despite its shortness this game is brilliant 10/10."
9740,"Beautiful game, great visuals and storyline."
9741,"imagine you skipping school because your uncle called and he invited you over to his house.
the game is about you searching for his house.
while skipping school
shows how cool and intense( in a way ) it is.\

final rating:
8.5/10

would love a second game
a story about your mom
sounds neato"
9742,Very unique platformer. Worth every penny. The game is a little short but very fun to play.
9743,"Well, after playing this game for a couple of times, all I can say is: any chance for a second part? ;-)"
9744,"Really awesome game, big thanks to the cyberbully ;)
Only problem is that is short... But it's worth to buy :)"
9745,An enjoyable parkoring game
9746,"Most of the game is trying to swing on a tiny ass rock and you can only hook to one side of it.
I was really looking forward to playing this game. The play physics are top notch, its just the maps that are shit."
9747,"This is the first game I buy, it's good game but there are better games if it's not on discount."
9748,Touching
9749,I love this game <3
9750,"this game is amazing, just play it, its hard and frustrating but my god it is worth it 11/10 id like a 2nd one to carry on the story."
9751,"Very cool to have a game based around grappling. It looks great and the story itself is simple but the awesome gameplay is what really matters. It just feels great to fly from say a floating rock to a crystal-powered turbine. Areas are fun to explore and the game keeps throwing new challenges at you while you slowly upgrade the suit with more energy and more abilities. 

Maddie is a lovable frog character you meet in a cool looking village. Look hard enough and you'll see some easter-eggs there!

 Some parts of the darker levels are just too dark to see where you should grapple to next, however. It has plenty of replayability which is really challenging, going by the percentage of people actually getting the achievements. That said, there's still things to unlock the more collectibles you find and there is also a time trial mode, perfect for speed runners.


9/10"
9752,"A Story About My Uncle is an enjoyable 3D platformer. There's no combat, but you have a grappling hook. That's pretty much all I can say about this game. There's some story in it about these weird frog people but I honestly don't remember it."
9753,Fun quick and enjoyable also very atmospheric
9754,"This game have an Amazing game play, it's easy to lowd it's not a big game But still one of the most wonderfull game I own. And the story is very very nice 10/10. 
if you'r like me and you like chill game but fast at the same time, that your game :)"
9755,"It is an amazing game, with a great story line, and visuals, but the only downside is the price. The gameplay is only two hours long, and is not worth $12.99."
9756,"The mechanics are great. The puzzles are just right. It was a lot better than I expected. Really cute. Very fun. It's worth the price, but better on a discount."
9757,"Here's my story


FUCK you
- great game
- good view
- nice jumping
-fuck fuck fuck"
9758,"A visually stunning and unique story-driven platformer. Great music, mostly good (sometimes confusing and frustrating) level design. It's a bit difficult to recommend A Story About My Uncle at full price but definitely a good game to pick up on sale. It feels like a lot of love was put into this game, sometimes the dialogue and voice acting isn't amazing, and the story itself is probably only 3-5 hours depending on how good at platformers you are. If these aren't massive dealbreakers and you're looking for a short, charming and beautiful platformer, A Story About My Uncle is a great game. Probably a 7/10 for me."
9759,"A very charming game with some unique gameplay. It's not extremely challenging or long, but I enjoyed the 5 hours it took me to beat the game (probably longer than most). Definitely worth the money."
9760,"I enjoyed this game and would recommend it to others. It took me about three hours to complete, so buy it cheap. It has some frustrating moments but not often. The character designs are a bit dodgy, however the enviroments looks nice. The story is unique."
9761,Couldn't have been better. Please update with more levels!!
9762,Like retarded spiderman. Fun though.
9763,"this is a very fun game, i wish it had more levels"
9764,Simple platformer with some fun mechanics. Its not worth more than what it looks like from the short video. No real big boss you have to fight. Wait for it to go on sale.
9765,"Got it on sale. Definitely worth the money. I appreciate how this game is different from your typical 3D first person adventure. Not super long, not super challenging, but fun nonetheless."
9766,"The best Spider-Man game that isn't about Spider-Man. You really feel like a superhero swinging and rocket jumping around. The level design is pretty good, with lots of impressive, grand scale geometry[spoiler], especially the outdoor village. I just wish we weren't in caves most of the time. I don't know if that's a spoiler, I guess it's better to be safe than sorry[/spoiler]. The story is genuinely touching too. The only complaint is the sudden difficulty jump: the last level is much more difficult that the preceding level. Other than that, if you'd like some serious acrobatic platforming, this game is a definite recommendation."
9767,"make a sequel please 
"
9768,"Purchased on sale. Highly recommended at a sale price. There is deep meaning in the story if you look for it, and it's a sad tale. However the true highlight is the controls & mechanics of the ""suit"". I was sad that it was only 5 hours, and I'm sure some can beat it in far less time. There were parts that were very challenging, but eventually I was able to figure them out. I tried playing with a controller and found it too challenging. Mouse & KB are the way to go."
9769,"Man, I just completed it, and let me tell you. I loved. The story line was great, however I felt it could use more naration in some parts were I felt I was just dronning on. It was a real good puzzle to solve. I honestly dont think it could use any more major improvment, other than the main character having a voice when he talks to other people, but other than that it was excellent."
9770,"Disclaimer: I haven't completed the game yet

Recommendation: Price is fair but buy on sale if you're unsure of the game; read before buying

I just want to say this game is really adorable and fun to play. Everything looks gorgeous, the low gravity is fun to play around in and the story sounds just like what someone would tell as a bedtime story. However, it's obvious this is one of Gone North's first games. The models for some of the characters are very basic with incredibly wooden and minimal animations, the voice acting feels stilted, and some of the level design makes it unclear where you're supposed to be going to (this is made more obvious by contrasting it with the areas where they do an excellent job of directing the player but there are more areas of confusion than clear direction). I'd love to see what the studio could do with the resources to publish a more polished version of this game.

Pros:
- fun gameplay
- haven't come across a challenge that was too frustrating (yet)
- the idea's neat and cute
- level design is clear and excellent on occassion
- controls are tight and responsive

Cons:
- level design is confusing more often than clear
- voice acting's a bit stiff and unnatural (see trailer video for example)
- animations for npc's is stiff and wooden"
9771,"This is just the most amazing, fast paced and cute platformer ever. The physics are completelly unlike the normal ones (you know, the real life ones) you are used to, but thats what makes it fun. Must try."
9772,"Having played the game again after leaving it sit on the shelve for over a year, it seems they've fixed a lot of my earlier gripes (or maybe I was just not in the mood for the game and simply got pissy about every little failing that caught my eye.)
Anyway, adjusting my review as a result, but that doesn't mean some of my earlier gripes have been aleviated.

[strike]For a game that is all about grappling, they sure could have spend a little more time on the actual grappling mechanics, as of right now, it's rather rubbish.
- It's never clear what the actual reaching distance of your grappling hook is.
- 9/10 grapples result in you banging either against (bad) collision meshes (killing momemtum instantly) or the edge of a platform without the ability to climb/grapple up.
The power jump often won't fire because of how platforms are often irregular shapes resulting in the player going in falling state (even though it's just a 5 cm step.)[/strike]

Graphics and art direction are okay, pretty much looks like every other Unreal Engine based indy game out there.
Animation of characters is rather lackluster but functional.
The checkpoint system is complete and utter rubbish, forget about backtracking for achievements, as falling down will respawn you all the way back at the last checkpoint that could be activated (you can't reactivate checkpoints on your trek back.)
Unskipable cutscenes (which are bad enough on their own) but with the added illusion of movement, which on top of that is twice as slow as normal movement in the rest of the game.
Audio and music are decent.
Bloom and mouse smoothing can be turned of (thank you dev), but there's not much else in the sense of visual quality adjustment (you'll need to edit the engine.ini for that), but I doubt you'll need to fine tune settings much as the game runs smooth on high even on my old HD7950.
A small nitpick is the scale (either from the scenery or the character controller), at times it feels like I'm literally just a head with 2 hands sticking out of my ears.

[strike]This game to me is a missed opportunity, of all the things that would have been acceptable even if they had been mediocre, the core game mechanics are not one of them.[/strike]

Seems better than last time I played it, at it's current price point I might even say it's even worth it."
9773,"This is a fun game, with a memorable expierence, some levels are challenging but that's what makes it fun. I give it a 7/10, overall it's a great game."
9774,"I purchased this game way back during the Steam Summer Sale of 2015. I played it for about half an hour, put it down, and didn't pick it up again until today (7/1/2017). That said, because I couldn't remember how to play the game, I started from scratch and ran through it in one sitting.

To be honest... it's an all right platformer. Far from bad, but not neccessarily great, either. Because of how many buttons you have to press at once, results are pretty inconsistent. The sprint key could have just been removed entirely and the game would have been a lot easier to control. But even then, that's really only half of the problem. You don't really get that much of a margin for error when it comes to distance jumping. There was one level in the middle of the game where I just grew plain frustrated because of how many times I had barely missed the end of the platform I was trying to get to.

Of course, the end level was laughably easy in comparison. It's also riddled with unintented ledges where you can sit on and try again halfway through a jump. Where on the previous level, I was stuck and frustrated, this one I eased right through with little to no problems. It made the ending really anti-climatic. There just wasn't anything to make the player feel changed like how there was in previous levels. By the way, there are 5 levels if you count the tutorial level.

The artwork for the levels is really pretty and there are more than a few ""Kodak moments"" to be had. It's honestly the highlight of this game. The design and gameplay is really inconsistent and the story was so bland and silly that it was almost pointless. Character conflicts get resolved within a 2 minute bit of dialogue. Conflicts, which you never get any warning or reason with. They just happen and get resolved. And these are not small little conflicts, either. These are life changing conflicts. It would be like if I walked up to a bank and decided in the span of 2 minutes on getting a $50,000 loan for a house.

Inconsistent is just such a perfect descriptor for this game. When it works, it's really great. There's a few really great moments in gameplay, but they never great repeated again. The story starts off mysterious and adventurous, but just ends with disappointment and a totally lame with no true closure to the build up that the story starts you with.

On sale, I can recommend this game, but at full price, I cannot. This is a 2 hour game and while it is a fun little adventure, the only big positive it has is nice environments and some occasionally fun platforming."
9775,"A very beautiful game with a great stroy and game mechanic, I enjoyed every second of it and I hope the Devs can make some sort of second/sequel to this."
9776,"I love first person adventure (FPA?) Games. Portal was amazing. Something so great about not ever having to fire a bullet, murder a few hundred robots or create a few hundred grieving families for all the people I shot in the face. You just run, explore, solve, run, and explore. 

You get a grapple hook in this game, and you get to enjoy as you realize that thing is really short as you fall to your death often. Deaths aren't punishing as they are just really annoying. You will die. A lot. That said, it's still allot of fun running through the levels. 

The story is really good and there are some fun fan theories to keep you thinking on it well after the credits. 

All in all, this is one of my favorite games I've played in a long time."
9777,"Just didn't have all that much fun with it. Grappling hook was not very responsive at all times, and the story wasn't compelling to me."
9778,"A Story About My Uncle is a hidden game among the thousands of game on steam and it's incredibly fun. 

The game follows on a dad telling his daughter a bed time story about the time he went to look for his Uncle Fred using his invention which is a suit equipped with a grappling hook.

The story isn't really that in depth and the reason you might want to check out this game is the gameplay itself and the game is rather fun. The best way I can describe this game is imagine Mirrors Edge without the parkour element and you got up to the high places using a grappling hook.

In general this game is rather simple and is easy to learn, so you pick up really fast and you have a ton of fun playing it. 

You swing from place to place to get to Uncle Fred and you visit some really breathtaking locations. I mean a lot of these locations look amazing like the Ice Caverns, the windmill land and the other locations as well.

Graphically the game looks great, some of the locations look breathtaking and are amazing to look at, but this however can't be said about character models.  A lot of them look really ugly, but you only see live creatures for fraction of minutes so it doesn't really annoy me that much.

Game is around 3 hours long, but it has some replay value like a timed mode and collectibles, which would make the game around 5 hours long or even longer. I paid a single euro for it and I definitely had an amazing time playing this game. 

A Story About My uncle is an incredibly fun game. It doesn't have a ton of depth and it's a simple pick up and play, but with the short time you will spend with this title, I think you will enjoy it.

Final Rating:
7.5/10

Pros:
+ Incredibly fun gameplay
+ Great environments 

Cons:
- Short
- Controls take some time getting used to
"
9779,"This game is fun from beginning to end, especially when finding unconventional ways to reach your destination."
9780,Get it on sale
9781,"Fun game with a nice story. Very relaxing to play for the most part, occassionally it was a bit frustrating when I couldn't grapple when it seemed like I should have been. Overall I enjoyed A Story About My Uncle quite a bit, and found it was the perfect length for what it is."
9782,"best story i have ever played and i have played alot of storys but none like this
"
9783,The way this game is designed leads to some fun and interesting takes on platforming.
9784,Just such a great game that one needs to expeirienc eby themselves.
9785,"Not much of a game, and the story is sort of interesting (it's not what it seems). Sadly that's it. Gameplay is bad, game is short. Not worth the time I spent playing (I forgot to turn it off for over 1 hour so the time played is incorrect)."
9786,Good game with a nice story and nice gameplay.
9787,"The last time I cried over a game was Undertale. This game, with minimal dialogue and a loose (but clear) narrative made me feel.

The game threw me for a loop at first. I got it as part of a bundle and I assumed it would be some kind of point and click puzzle thing. Turns out that's only right in the technical sense - you do point and click a lot, but it's so that you can grapple everywhere. The mechanics of this are quite nice and it's a brilliant experience.

The game is very immersive and I loved almost every part of it. The frog people might have been a little lifeless but that is acceptable given how good the rest of the game is. Unlike some, I actually liked their voices because it sounds like a people who have been introduced to English but might not be totally familiar with it.

All in all, I'd give it a 10/10 (9.5 if you want to be picky)."
9788,good game
9789,"nice meme
10/10 gameplay
crappy story tho"
9790,"I enjoyed this game, but it's too short.
13 bucks for a game this long is too much. I only bought it because it was on sale.

However, I do recommend it."
9791,"Game started out fun, but got boring overtime."
9792,"Great game nice visuals good story.
Very fun all though its a bit short"
9793,"Fairly short, but fun game. Cute story, and pretty simple mechanics. My kids enjoyed watching while I played, and died. A lot."
9794,"i reeeaaally enjoyed this game, i just finished the main story yesterday, and will probably go back to get some of the achievements. it was just hard enough to feel challenged, but not so hard that i got frustrated. its one of the most engaging and beautiful games ive played in a looong time. i would recommend this to just about anyone."
9795,"The game is easy at first, while it becomes very challenging in the final part. Sometimes it's too dark to find out the way. However, it' s cool to shuttle back and forth in a fantastic world."
9796,"I have to admit: I am really bad at this game. Although I enjoyed the story and the beautiful magical enviroment! Some parts were hard to get through (especially the ice caves) which made me almost rage-quit it. But I am glad I kept on trying until I made it to the next checkpoint. It is really worth a try, especially when it's on sale! A 'normal' person would've taken 3 to 4 hours to complete this game. Some more checkpoints would have helped to make it a bit easier. But maybe that's just my lack of gaming skills. I'd give it a 8/10"
9797,"This is one of the best games I have ever played. I'm a grown-ass man, and for the duration of the game I was a little kid gaming on the couch with my eyes glued to the screen. I love platformers, and this one was all the greater for not using invisible walls. I LOVED being able to go to the edges of the map where the terrain starts to get wonky. Being able to grapple to practically any location was incredibly satisfying. The story is rich, the levels are beautifully crafted, the 'side quest' of solving the language is fun, and the characters are memorable.

Thank you for an amazing experience!"
9798,"This game has a rather fun story, however it is very short. You can complete it in about 2 hours if you're fast. The graphics in this game are fantastic, however there is one thing I didn't like. The characters. Those frog people look so unnatural and sloppily made compared to the rest of the game, it ruins the feeling a little bit. 
The gameplay is fun and relaxing, but if you mess up you may get irritated.
Even though the game is short, it's a rather special experience and I still recommend it, but buy it when it's on sale."
9799,Great to play in one go! 8/10
9800,WINDOWS 10?
9801,"This game is EPIC! SO FUN! I love that you can grappling hook and stuff. 8/10

Problems besides my game page autominimizing, there's not that many scenes you can play at and it gets boring. It be cool if there was like custom maps and stuff. Otherwise, dank game."
9802,"This is an amazing game worth every penny. Here is how i found it! 
I was watching some leafyishere videos and i realized that the game that he was playing in the background seemed quite interesting! I tried looking it up and somehow someone else was looking for the same thing and told everyone what the name of the game was! 

Immediately i bought it and started playing. 

The game is fun but can be frustrating sometimes. The scenery looks good even on the lowest graphics set! The story is quite heartwarming even though there isn't much of it. 

The game is often on some sort of sale so if it is...THEN BUY IT NOW!!!"
9803,"Great game so far. Great story, Other worldy feeling, really gets the brain working haha. Very thankful to my friend for recommending this so I am definitely recommending this to others :)"
9804,Fun casual single player game with a good story. Progression feels very rewarding and movement is very smooth.
9805,"gud story gud gamplay, visually gud. short but worth every penny. gud game"
9806,"Game Is Great.
Pros: Fun
Adventure

Cons: Bad Voice Actors 
Beat the game in 2 Hours
Not Really Much content"
9807,"A Story About My Uncle, I Bought This On A Steam Sale Awhile Back And When I First Played It I Fell In Love With It. The Graphics And Story Are Both Great. But When You Encounter The Frog People It's Weired Because You've Never Encountered  Any Humans Or Any Other Sort Of Life Form In The Game. If The Review Helped Give It A Thumbs Up 🃏🔪."
9808,This game is AMAZING! I have quite a few games from Steam and this is the FIRST game that's compelled me to write a review. This game is SO MUCH FUN! It really does have a lot of heart.
9809,god game
9810,love it. if u like platformers this is the game for u. it has amazing art and stile. the speed runs are great also! ; )
9811,"This game is so incredible.  Although it will only take approximately 3.5 to 4 hours to complete, it is so worth it.  Fantastic gameplay and great story.  The ending is very emotional and by the end, you have built a connection with all the characters you meet on your journey.  100% must pick up in my opinion."
9812,"A Story About My Uncle is a fairly straightforward first person platformer. The premise of the story is that you have wandered into your absent uncle’s house and find a teleporter that takes you to another world. Using the suit he left for you, you must find your uncle and make your way back home.

The central mechanics are quite simple; there’s no combat in this game, with the game being wholly devoted to platforming through 3D environments. Your abilities include a normal jump, a super jump, an energy grapple you shoot from your hand that can connect to most (but not all!) surfaces and pull you towards them while allowing you to swing after a fashion, and later on, a pair of rocket boosts which give you an abrupt, very large bit of acceleration in a certain direction (yes, as if with a rocket) when you try to double jump in midair.

These controls are quite simple, and the game fundamentally consists of using them to traverse environments. You start out only getting one grapple per jump through the air, but soon you end up with the ability to grapple up to three times before landing – and in the final area, refresh them mid-jump by draining glowing crystals on the walls.

Sadly, the lack of much variety in mechanics means that, in the end, a lot of puzzles ultimately feel fairly samey – there’s only so much you can do with a limited control set, and it feels like you’ve done it all by the end of the game, and probably more than that. A number of areas feel kind of samey, which isn’t helped by the graphics – while each area of the game has its own unique look, each individual level looks pretty similar internally.

This is kind of annoying later on in the game, when it becomes increasingly more difficult at times to see what exactly you’re supposed to be grappling onto – there’s a few points in the game where you have to do a bit of searching to figure out where you’re trying to go next, and it can be less than obvious. Combined with the game’s general aesthetic of “rocks floating in midair/stuck in the sides of a cave over bottomless pits”, the environment can start getting a bit confusing and very same-looking over time.

Really, that’s all there is to the game; there’s three or four characters, with decent but slightly off voiceovers that contain the odd grammatical error betraying the writer as a non-native English speaker (or just some poor proofreading), but in the end, I didn’t feel a strong connection to any of the characters. Without this, there’s just the platforming – and that wears thin after a while.

Overall, while the game has an okay aesthetic on the most basic of levels, in the end it ends up feeling too samey and there just isn’t anything else there to give it much oomph. It just is what it is, and what it is isn’t anything special. At the end, I was left walking away without feeling like I’d gained anything from the experience, or experienced anything really memorable. It just isn’t worth your time or money.
"
9813,"Amazing game with ok graphics, but the story makes up for it"
9814,"The game is mostly a platformer with some unique controls.  But honestly I just found it boring.  The story is cute but not compelling and - well cute doesn't mean interesting.  If you like platformers this may be worthwhile on discount but even though it is short, I found that 2/3rds of the way through, I had little desire to finish it.  Many of the harder parts are just timing a jump just right which seemed more luck based than skill so there is little satisfaction in pulling it off, more like a chore."
9815,"This game took me into an amazing, beautiful world where I felt fully immersed. The narration was simple yet fit the whole theme of the game, and the few characters you converse with make you feel as if you really are this nephew in this world. The atmosphere was created perfectly for each of the levels and the music greatly contributed to the mood of each section. An amazing game that took me on an emotional trip, this is worth the full £10.00 for a good 10+ hours of gameplay including trying to get every achievment in the game. The sale price of £2 this holiday was amazingly cheap for the game that it is. Stunning."
9816,"Beautiful little puzzle based Indie game. Short but appropriately priced, the story is well written and gets the player invested straight out of the opening sequence."
9817,Its a must have. I like the art style. its fun and enjoying . i like flying around in the game
9818,"Very good game, and for what the cost is, it's well worth the play. Took me around 6 hours to complete the campaign, but thats also with me taking my time to perfect some challenges and look around at the map/graphics. Which is another thing, the overall map and beauty of the enviorment is great. The uh... People graphics are ehh... but they dont show up much in the story anyway. And last but not least the story is really well put together with a couple easter egg type things here and there with a really nice narritive. 9/10"
9819,"Pros:
*nice story
*stunning visuals
*great voice acting
*gameplay is new and very fun
Cons:
*Not very long
*The checkpoint system can be annoying on hard jumps
*Controls can be annoying for things like the leap
*Some things dont register
All in all I'll rate it Borky as a 7/10"
9820,"Fun little game with puzzle after puzzle to solve to continue your adventure. Doesn't feel repetitive and the puzzles are not too difficult. The further you go the harder the puzzles become, but the story is intriguing enough to keep pushing you forward. Once you start the game it is really hard to put down, and the plot pacing really fuels that desire to keep playing to find out more."
9821,Best £2 game I've ever bought (Steam Sales)
9822,"I finished this game after 5 and a half hours (singleplayer - only the story). In this time I had as much fun as I was going to blow the earth because of this level can't be this difficult!!!!! I really liked the gameplay and the story is well told) the end could be eventually a little bit better - but it is good enough as it is). The difficulty is between simple and ""What the heck is this, ARGH??!!!!!""

Because of this I recommend this game to everybody that isn't pissed that he/she couldn't make this specific level after 30 tries (you can be pissed, but you need to have the will to motivate you :). It was a good time.

[I wouldn't have bought it for 13 Euro, but I think for each sale price around 5 Euro this game is at absolutely worth it]"
9823,"This is a great game. Although it's a little short, the beautiful art style and gameplay will make up for it. Also, good luck 100% completing this. A lot of the achievements rely on you doing a perfect run of the levels, which you are almost guaranteed not to do. Still fun though."
9824,"To start of i have to say that this game has really good graphics and i liked it a lot, but the best thing about the game was the story it was pretty cool and the way that the story begins, its just amazing. This game is worth every penny that you spend on it and i would highly recommend you to buy it, if you like story games, then this game is for you. But the only thing that i did not like about the game is the fact that the story is not really long and i wouldve loved it more if it was longer. And thats all i have to say about this game!"
9825,"Beautiful, fun little story."
9826,nice
9827,"Short game with a decent story. Beautiful levels and could have defenitely used some more lore. I feel that the physics are a little bit off. If you like problem-solving and/or parkour games, this is something you might want to try."
9828,this game was awesome and has an amazing story if your even considering to get this game then just get it its great
9829,I really loved this game it had a good story line and all that. Down side is i finnished the game in 2 to 3 hours. Would love to see a sequal.
9830,"There are some things that this game does amazingly well, and some aspects in which it falls just short of greatness. The world that the creators have built is inventive, clever, and beautiful. Each new environment that one plays in feels like different and the stylized art is truly breathtaking. The voice acting is fairly decent and the characters are charming throughout. The mechanics feel fairly tight, with just a bit of floatiness which is fine for the majority of the game. However, about 80% of the way through the game, the difficulty spikes unexpectedly. From that point, the game became less of a charming adventure and more of an endurance challenge in which I would die twenty times or so while trying to figure out a path that would allow me to get enough distance to connect to the next obstacle. The story resolution is a little weak, but the journey is still worth the time. As a result I cautiously recommend this game for people who are driven by art or enjoy First Person Platforming, elsewise I would find a different title."
9831,"Great game. The story is very short and simple. The scenery is absolutely beautiful. There is also a lot of cool little references and easter eggs spread throughout the game. It really should have been longer, because I loved every minute of it. Just make sure that you get it during a sale, because it's a little expensive for how short it is."
9832,"i died so many times that i feel like 20% of time played was failed attempts. The other 80% was having fun ; 3
"
9833,"Strong gameplay, and great visuals yet a weak story from what I can tell since I didn't find all the collectables. Also, the voice acting annoyed me. Took me about 3 hours to beat while doing some of the challenges. I recommend getting it on sale."
9834,Delightful and ingenious :)
9835,"Pretty fun and intresting game.  Has a decent story although the voice acting sounds a bit strange, almost like they are 100% native american even though they don't look like it.  The gameplay is pretty cool too.

The main thing I have to complain about is this: its so, so, so, so short.  I beat it in about 2 hours and that was with me looking for the secret unlockables too, and standing still while listening to the narrated parts.  It's actually so short that by the time you get good at it and your running and jumping around like a pro, the game is already over.  Not worth the original price since its only 3 hours of gameplay at max.  Unless your into playing it over and over for some reason.  I picked it up for $2.50 on a Winter sale so at that price its worth it."
9836,"The gameplay is reminiscent of ""mirror edge"", and focuses on the movements of the character. It is greatly designed and the various elements are introduced progressively. The univers is beautiful and immersive. Good work from the actors who give their voices to the characters. I am not conviced by the design of the other characters (a matter of taste I guess), but this is not a big deal. The story is simple, presented as a children's story, with no influence of the player (well, this is not a RPG, so no disappointment here)."
9837,literally a grown man
9838,"Good game, oddly reminiscent of the final Xen platforming levels of Half Life 1 but much more fluid. You have a lot of flexibility in what movement tools you can leverage to get through levels, and the difficulty was about right for me, as someone who is into FPS' but not nightmare platforming hellscapes.

The story is merely okay, not a masterpiece, but also not completely without some emotional impact, characters that matter, and intellectual comprehension required to make the connections between different facts. Good enough for it's length at any rate.

The main downside of the game is the relatively short length, but it still took me just under 4 hours to get through and I didn't really go looking for the collectibles.

I would say not really worth it at its default price of $13, for that reason, but on steam sales where you can grab it for $2.50-ish, you'd be a fool not to."
9839,"Nice storyline, nice environment, nice game mechanism. Get this if you have the spare dosh in your pocket as it will be worth it."
9840,"For the winter sale this was only 2.59 and it was vvery much so worth every penny. Fun gameplay and a suprisingly compelling story in such a short game. My only complaints are the voice acting and the length, though I definitely got enough game for how much I paidwhen it was on sale, and I get why making more game would be hard for a small production team. But overall really fun and worth a play.
"
9841,The difficulty in this game comes from finicky controls rather than challenging gameplay. That combined with subpar voice acting and a weak narrative and ending in a story based game means that it was an overall underwhelming experience.
9842,One of the best games ive played in a while. It has a very good srory and it has a lot of replay value
9843,Very good.
9844,"Absolutely beautiful game. The story is magnificent and the chracters are very well voiced. The controls are very easy and fluent. I would recommend this to anyone looking for a good short-story game. My uncle passed away before Thanksgiving and this game really hit home for me upon finishing it. It really made me realize how much he meant to my life.

Pros:
- Great Voice actors.
- Great controls.
- Easy to follow story.
- Astonishingly beautiful environments.

Cons:
- No VR support."
9845,"In A Story About My Uncle, you will cross a hostile and fragmented world to find your adventurer uncle. The game is easy and short, but pleasant, and its story is really moving in the end. I would recommend you to buy this game!"
9846,uncle touchy basement adventure
9847,"A great atmospheric, calm and challenging first person grappling game. Short, but well worth the price of entry if you get it on sale."
9848,"I remember playing this game way back when it was a thing. I heard that Coffee Stain Studios took part in this, so I decided to check it out and I was expecting no less than a goatsimulator-esque gameplay experience. I was god damn wrong and I couldn't be happier about it. The visuals were stunning and it was fun. Swinging around the map with this ""ancient grappling hook"" really makes you feel empowered and it promised a movement-based gameplay like no other, and best of all, it delivered. The story and the narration works so well I was so invested on what happens next, right after I slingshot my way across the map. I really wonder what happened to his uncle. It was an experience 10/10."
9849,"Great innovative story, absolutely fantastic gameplay, difficulty picks up a lot near the end."
9850,"[h1] A Story About My Uncle is a great game with grapples and salamander people[/h1]

[i]Where to start...[/i] A Story About My Uncle is a good game with awesome graphics, good gameplay, and excellent storytelling. Even though I have only played a little bit of it, I am in [b]love[/b] with this game. There is just something so special about this game that always wants me coming back for more. The atmosphere is so fitting in a way that will fill you with awe. The action of grappling is just so smooth and very fun. Sometimes, the puzzles are challnging. It is easy at first, but gets challenging later. At the time I am writing this (December 27th) the game is only $2.59, and it is a game worth spending your money on. Here is a summary of the game: [spoiler]You play as a little girl's dad when he was a kid and try to find your uncle, who has mysteriously disappeared for several months. The boy got curious and put on Fred's adventure suit, which was in a locker. He turns on a device, which is meant to be a trash disposal pad, and warps to a whole differnet world. He gains power crystals along the way, which help him grapple his way. He meets a girl and she leads her to a village. You speak to the elder, wanting to know where your Uncle Fred is. Then you enter the Chasms, a dark and scary place, Madeline, the girl you met earlier hops on your back. After that, you explore the Chasms and fight many enemies along the way and explore new and colorful maps.[/spoiler]

[h1]Summary of Review[/h1]
Basically, it has great graphics, awesome gameplay, and excellent storytelling. This game is definitely worth your time and money."
9851,GREAT GAME!!! yes.
