,0
413,"⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀ ⣀⣀⣤⣤⣤⣀⡀
⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀
⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆
⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆
⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆
⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠸⣼⡿
⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉
⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇
⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇
⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇
⠀⠀ ⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠇
⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇
⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃"
414,this was way better
415,That paper tech in code source..
416,its alright
417,"nice
"
418,css story mode lol
419,Ninja Air Fryer Max XL
420,"it fuck you in the ass
"
421,Good game...its just like cs 1.6 but with more skins and with missions.....i always waned to play cs cz ds ...and now when i finaly did i would recomend it to all other players and fans of valve
422,"Honestly, this game is pretty good. I don't like the base game, but Deleted Scenes is the only singleplayer story mode we have in counter strike, and it happens to be absolutely amazing. Definitely worth a play."
423,nice game
424,"[h1]⡴⠑⡄⠀⠀⠀⠀⠀⠀⠀ ⣀⣀⣤⣤⣤⣀⡀
⠸⡇⠀⠿⡀⠀⠀⠀⣀⡴⢿⣿⣿⣿⣿⣿⣿⣿⣷⣦⡀
⠀⠀⠀⠀⠑⢄⣠⠾⠁⣀⣄⡈⠙⣿⣿⣿⣿⣿⣿⣿⣿⣆
⠀⠀⠀⠀⢀⡀⠁⠀⠀⠈⠙⠛⠂⠈⣿⣿⣿⣿⣿⠿⡿⢿⣆
⠀⠀⠀⢀⡾⣁⣀⠀⠴⠂⠙⣗⡀⠀⢻⣿⣿⠭⢤⣴⣦⣤⣹⠀⠀⠀⢀⢴⣶⣆
⠀⠀⢀⣾⣿⣿⣿⣷⣮⣽⣾⣿⣥⣴⣿⣿⡿⢂⠔⢚⡿⢿⣿⣦⣴⣾⠸⣼⡿
⠀⢀⡞⠁⠙⠻⠿⠟⠉⠀⠛⢹⣿⣿⣿⣿⣿⣌⢤⣼⣿⣾⣿⡟⠉
⠀⣾⣷⣶⠇⠀⠀⣤⣄⣀⡀⠈⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇
⠀⠉⠈⠉⠀⠀⢦⡈⢻⣿⣿⣿⣶⣶⣶⣶⣤⣽⡹⣿⣿⣿⣿⡇
⠀⠀⠀⠀⠀⠀⠀⠉⠲⣽⡻⢿⣿⣿⣿⣿⣿⣿⣷⣜⣿⣿⣿⡇
⠀⠀ ⠀⠀⠀⠀⠀⢸⣿⣿⣷⣶⣮⣭⣽⣿⣿⣿⣿⣿⣿⣿⠇
⠀⠀⠀⠀⠀⠀⣀⣀⣈⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠇
⠀⠀⠀⠀⠀⠀⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃
 [/h1]
Hahaha, a different one :)"
425,куку
426,Just play it.
427,What the campaign for counter strike condition zero should have been.
428,imagine disabling bhop :ujel:
429,I liked the stuff game. Very cool.
430,css storymode l0l
431,MADE IN INDIA
432,+
433,"Counter strike: The Campaign For 1.6, basically. and also the story mode is really fun. (Well for me I guess.)"
434,pretty good
435,"its very good
"
436,I had fun with it
437,"Welp... I'm it's kinda cool to have another Valve (not really) Single-Player game, but at same time it is just Counter-Strike game against bots on scripted kinda cool maps.

I have tried many time to finish this, but it's kinda get boring and I just quit it after mission or two, because there is no challenge in it. Or maybe is just because I prefer to play against people, just like I did for past 20 years lol"
438,"lets keep this simple
-pros
 call of duty esque campaigntrhwuda
 has cool gadgets
 contains chicken
 singleplauertrererwerewrew

-cons
old graphics
if you suck at half life problem solving you suck at this too"
439,Having a campaign works.
440,If Counter Strike and COD had a baby this would be it
441,"1/3

First mission is not only an escort mission but also has backtracking."
442,call of duty 4 modern warfare
443,i like killing people with the LAW
444,Very good missions
445,this game is so slept on
446,The missions are really cool but those bugs were sometimes pain in the ass.
447,CS:CZ:DS:SOURCE WHEN
448,Unironically entertaining
449,A old game but funny to play
450,"Commpleted in two days:)
very good,I haven´t played it in Years
"
451,"Try to tell me i can't write a review again, bitch"
452,for old days play
453,This is exactly what i was looking for a game where you go through levels with same counter strike style. i love this game.
454,fun as fuk
455,yes
456,"[h1]The only CS game with the Stories[/h1]

so CSCZDS is the one that is described as the CS with several independent stories, but not the original CSCZ. And Valve showed again that they don't fxxked up with the stories. U could get huge amounts of fun, even the sense of playing HL1 but with some independent levels, but some of them is just too short (actually maybe most of them). 
Anyway this game's so fxxking great"
457,meh
458,yes
459,good
460,"I was super annoyed S.W.A.T 4 was not available on steam for a long time, totally missing out on the weirdest mix between it and classic Counter-Strike, that is, the invisible game that goes under everybody'""s radar, Counter-Strike: Zero Deleted Scenes, both mouthful to say and to get through.

If Counter-Strike ever had a more tactical focused game-play, this is what it would have been like, the game-play is slower and more focused on a single-player experience, a lot of new tools and enhancement to the classic textures and weapon sound design, expect from the shotgun, they really dropped the ball on that one. Other than that, it's a mediocre bite-sized linear shoot'em all with a few tactical features that create a weird mix between the classic Counter-Strike experience and the S.W.A.T experience, only chunkier and worst, but still, a quick run down for the buck."
461,Is nice
462,"very good single story but feels like a played already this story... from... call of duty..
but  here.. cs is more older than Cod , so ..... shame activision..."
463,F*CK F*CK F*CK F*CK
464,very good story line! best Condition Zero as its finest!!
465,It really is worth buying when its on sale. The game is more like CoD Modern Warfare than CS. If you play dont put it on hard because it takes a full mag to kill one person.
466,"Really good game but very diffrent from other cs games (NOTE: if you are not the best at csgo or any other cs game, then choose easy, normal is VERY hard)"
467,good game
468,"- Review  

- Good missions
- good voice lines
- multiple factions
- good AI
- fun campaign 
- well made models

My review 10/10"
469,The worst of Goldsrc.
470,*Review Deleted*
471,Boring but cool
472,SO GOOD SO GOOD SO GOOD I FUCKING LOVE IT ! IT'S THE FEEL OF A CAMPAIGN THTA'S WELL ENGENIERD AND ALSO THE FAMILIAR CS WEAPONS I ADORE  IT
473,
474,who is counter and why are they striking?
475,shoot v.2
476,Reminds of my childhood
477,"good game
"
478,It's fun but not worth the full price alone. I recommend getting the valve complete pack during christmas to get more games including this one.
479,Love is Game <3
480,Very good game. a lot of missions. a lot of fun playing it
481,"underrated game, really fun, beat it in less than 8hrs"
482,Now this s just an operation in the past
483,good game
484,its really good counter i wish each counter series have dlc with story line like that old but really enjoyable to play 9.5 / 10
485,this game sucks
486,"Counter-Strike: Condition Zero (Story Mode) ?
Good!!"
487,this game is soooo hard but its pretty fun
488,you can put a few hours into the game just by playing the normal campaign or have fun with the console commands
489,Actually fun no cap
490,"Top 2 like:
1. It's like CS. But with short single player stories.
2. Voice acting. It's not good, but rather entertaining anyways.

Top 2 dislike:
1. I could not get scoped weapons to work. This includes the door peeky thingy. Seems like the scope sprites didn't work for me. And terrible lag when scoping in until i switch to another weapon.
2. Enemies with lightning reactions."
491,"Pretty fun, I enjoyed playing some of these maps. I found the hangakai map very hard though. I was only given an shield and a fiveseven. Maybe not the best loadout
"
492,is good
493,nostagia goggles hit different
494,"pretty cool, a cs game with a story mode!"
495,"⣿⣿⣿⣿⣿⣿⣿⡿⠟⠛⠉⠉⠉⠉⠋⠉⠉⠙⠛⠛⠻⠿⢿⣿⣿⣿⣿⣿⣿⣿
⣿⣿⣿⣿⠿⠋⠁⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⠉⠻⣿⣿⣿⣿⣿
⣿⣿⡟⠁⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠙⢻⣿⣿⣿
⣿⠏⠄⠄⠄⠄⠄⠄⠄⠄⢀⣔⢤⣄⡀⠄⡄⡀⠄⠄⠄⠄⠄⠄⠄⠄⠄⢻⣿⣿
⠏⠄⠄⠄⠄⠄⠄⠄⢀⣀⣨⣵⣿⣿⣿⣿⣧⣦⣤⣀⣿⣷⡐⠄⠄⠄⠄⠄⢿⣿
⠄⠄⠄⠄⠄⠄⠐⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⡀⠄⠄⠄⢚⣿
⣆⠄⠄⠄⠄⠄⠄⢻⣿⣿⣿⣿⡿⠛⠛⠛⠛⣿⢿⣿⣿⣿⡿⢟⣻⣄⣤⣮⡝⣿
⣿⠆⠄⠄⠄⠄⠄⠄⠄⠄⠉⠘⣿⡗⡕⣋⢉⣩⣽⣬⣭⣶⣿⣿⣿⣿⣝⣻⣷⣿
⣿⣦⡀⠄⠄⠠⢀⠄⠄⠁⠄⠄⣿⣿⣶⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⣿
⣿⣿⣿⡆⠄⠄⠰⣶⡗⠄⠄⠄⣿⣿⣿⣿⣦⣌⠙⠿⣿⣿⣿⣿⣿⣿⣿⡛⠱⢿
⣿⣿⣿⣿⡀⠄⠄⠿⣿⠄⠄⠄⠨⡿⠿⠿⣿⣟⣿⣯⣹⣿⣿⣿⣿⣿⣿⣿⣦⡀
⣿⣿⣿⣿⣷⠄⠄⠄⢷⣦⠄⠄⠐⢶⢾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇
⣿⣿⣿⣿⣿⣧⡄⠄⠄⠉⠄⠄⠄⢉⣽⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠄
⣿⣿⣿⣿⣿⠟⠋⠄⠄⠄⠄⠄⠄⠈⠛⠿⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠋⠄⠄
⣿⠿⠛⠉⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠘⠿⢿⣿⣿⣿⣿⣿⠿⠋⠄⠄⠄⠄"
496,must have this game
497,OK
498,"I recommend to everyone 
"
499,.
500,Very successful game :D
501,This is a hidden gem and a must try if you appreciate the classic Valve games!
502,i love old games
503,"Another great and interesting, but old game that I can't stop playing, non stop 3 hours. Recommended basically to everyone."
504,Nostalgia is the best....
505,The hardest single player FPS game!
506,nice game and good campaign
507,"ITs pretty much the same as every other Valve game. Half Life graphics, half life gameplay, everything. The campaign isn't anything special or complicated, but its still fun to play. There's still the issue of corrupted save files like in every old Valve game ever. I don't know why but Valve really decided to make RPG enemies areal pain in the ass and put them in the most inconvenient spots in the map.

It has issues but I think the game is very fun, 8.5/10."
508,"very fun if you have no internet connection, or just want to pass time"
509,"In this game, you play as ultra-rad dudes, killing ultra-bad dudes, while doing manly-man things, like doing your taxes, visiting your grandparents, and stopping ultra-nationalist terrorist regimes that sell illegal narcotics. It's fantastic."
510,good
511,"i like the whole game, buy it now, while it is on sale"
512,Love counterstrike. but this has major issues with bugs. if its patched i would 100% play again. for now its a broken mess of loading errors and map sync issues.
513,Amazing campaign. The game is way more fun than people make it seem. Overall Score: 6.5/10
514,how the fuck do i close this game
515,"Nice game, good missions.
"
516,Wow
517,csgo campaign confirmed
518,great for its age
519,I love this game
520,"Man, it is cool, one of the games I  played when was teen."
521,"OMG you have to break boxes to get through places (which isnt show in tutorial)
OMG which way to go? (at least left 4 dead 2 has arrows)
OMG enemy has wall hack and absolutely know where you are (stealth?stealth?stealth)
"
522,pretty fun
523,"nice game  
"
524,Pretty unique to have some kind of stories in CS.
525,singleplayer terror 2004
526,i love cz
527,A-
528,"Note 10 directly, I have nothing to discuss, I really liked the game, it's something different that Valve did this time for a game from the Counter-Strike series!"
529,The obscure Single Player story-driven Campaign for the famous Counter-Strike games.
530,"Quite entertaining, try it out!"
531,pretty fun
532,yes
533,8/10
534,"Very nice game,old for sure, but awesome"
535,"sniper go brrrrrrrrr
"
536,More like counter strike condition zero delete this game
537,really cool but the enemies feel cheap at times
538,Very good!
539,dfgdffdgffdfgdggdfgfd
540,One of the best and the most memorable game in the world.
541,"Have you ever wanted cs 1.6 having a story mode? Well you came to the right place.

i've played for 9 hours and i have to say that this game is amazing.

Playing in the quarantine days, really made me happy.

Just buy it, its like medal of honor.

10/10.
"
542,I don't understand the hate towards this mode. To be completely honest its a lot of fun and it's awesome to see what a CS would look like if it had a campaign mode. I like it.
543,Better than default CS:CZ!
544,s
545,better then cod
546,Another classic fps from Valve. It's Counter-Strike but with single player missions. Play on hard difficulty.
547,"story strike
"
548,I like
549,Half-Life: Opposing Force with no aliens and filled with buggy mess
550,f
551,ewaewedwadwadwdwadsadsadsadsadsadsadsa
552,REALLY NICE GAME
553,i dunno this game but is pretty good. its just like half life opposing force combined game like call of duty. they have diferrent story and locations. i never play the deleted scenes before im just play cs cz hard when i was 15. because bots in here i know bot added in 1.6 but its pirated version (valve dont kick me)
554,eh
555,yes
556,"WHO IN THE HELL MAKES A COUNTER STRIKE GAME WHERE ENEMY FOOTSTEPS ARE INAUDIBLE.

ok but aside from the bullshit this game pulls sometimes its still fun i actually like it alot"
557,it speaks for its self cheesy jokes etc its a cool game
558,"very nice
"
559,ZOMG!!!!! YOU PLAY AS A NAVY SEAL ZOMGGGGGG THAT MEANS THIS IS THE BEST GAME EVER YOU HAVE TO PLAY IT IF YOU LOVE NAVY SEALS !!!!!!!!!!!!!!!111!!!!!
560,questionable but it was fun for the most part
561,yes
562,Good as was the main game.
563,Its an old game but it is still very fun. It has a story mode like call of duty but is like counter strike games because you cant run and gun. Makes for a very fun and interesting experience.
564,It is a dissapointing campaign for a Valve game. It is confusing to navegate and it does not have good gameplay (shotguns being the most affected and useless weapons in the game)
565,Thank god it's over
566,.
567,Hardcore
568,good game
569,"[b]Intro[/b]
Note: This is a review of the Deleted Scenes campaign only. The content/replayibility score does take in other modes however.

[b]The Great:[/b]
++N/A

[b]The Good:[/b]
+Sound design's actually somewhat decent with some really punchy weapon effects and half-decent environmental effects
+There's something oddly enjoyable about Gold Source's engine despite its annoying quirks. I honestly can't put my finger on it, but I'm sure plenty of people can relate.
+There's some bonus levels outside of the campaign
+The combat isn't totally without its' merits

[b]The Okay/Not Too Big of a Deal:[/b]
+-The devs actually managed to do some impressive things with the engine. Animating dead bodies to look like true ragdoll as in other games for one, and animating crumpling paper and crushing boxes for some more. I don't know how they managed to do some of it on the engine, but it actually does a good job of mimicking
real physics. It absolutely doesn't save this game's presentation, though.
-+The voice acting isn't the worst thing in the world but it's certainly not good, and the phony accents don't help

[b]The Bad:[/b]
-If you're below 25 health, all you can really do is pray to the RNG gods that both the enemy will decide to miss you and that your weapons will be accurate, which aren't often the case. So sometimes you'll go around a corner and die over and over until you get lucky and the enemies decide to miss and your bullets
decide to hit where you're aiming.
-Hit detection is awful, and I know I'm not mistaking it for inaccurate weaponry
-Reload animations are annoyingly long
-Movement is as slippery as Half-Life's, but much slower. Given how many thin ledges and platforming is required from you, I have to wonder who thought giving the character roller-skates was a good idea.
-The campaign is very short. Under 4 hours even on Hard. There are some bonus maps, however.
-Enemy placement is BS sometimes, but especially on the last level
-There is no story. There are settings and objectives for each level, but they're totally self-contained.
-It's barely a challenge for at least half the game, but then the enemy placements get more annoying and it starts kicking your butt some more
-Music's forgettable
-The stealth sections work about as well as you'd expect on this engine. Thankfully, they're rare and cheese-able.

[b]The Horrible:[/b]
--This game came out in 2004... two thousand and fucking four. Yet, it barely looks better than the original Half-Life, which ALREADY looked out of date 6 years ago! To compare this game visually to Half-Life 2, Doom 3, Thief Deadly Shadows, or, you know, ANY game released in 2004, is like comparing the U.S. healthcare
to any other first-world country -- it's nothing but a laughing stock.
--Counter-Strike's trademark nonsensical, ridiculous recoil system made playing this more and more annoying. It's often up to RNG as to whether you'll actually hit anything thanks to random weapon spread mixed with strong recoil. Sometimes you can get two easy headshots without a problem, and sometimes you'll miss
even with your crosshair clearly right on their head and even shots point blank at their body. It's just absurd.
--Incredibly repetitive. Shoot similar types of braindead enemies over and over while planting a bomb or pulling out a gadget every now and then.

Sound: 5.5/10
Graphics: 2/10
Gameplay: 4/10
Content/Replayability: 8/10
Overall: 4.5/10

[b]Conclusion[/b]
Not a dreadful experience, but I can't recommend it. Good for a nostalgia trip if you played this at the time, or just to kill a few hours, but that's about it. I'm sure you have better things to do and games to waste your life on. I don't, that's why I bothered to finish it."
570,i want a better counter strike campaign. this will do. kinda fucked up that they made a mission based on a real terrorist attack in japan. 8/10
571,Good game need to learn old machenics tho if you want to have an enjoyable time'
572,Cool game.  Basically an addition to the famous Counter Strike: Condition Zero game.
573,"NPCs are just pure aimbot, or I suck."
574,"Muy interesante, pocos saben de la existencia de este cs y la verdad no esta nada mal."
575,"Nice souget, very nice gameplay, but the monotony of this game is infuriating!!!"
576,"is good game and also very cyka blyat
"
577,"""HO HO HO HO!""

-Couple of Artic Avengers"
578,amazing better than the toxic multiplayer with more more interesting gameplay than the other games as well
579,really think CS 1.6 is much smoother simpler and enjoyable
580,"This game has a campaign mode, the game itself is decent with mechanics similar to 1.6.
Overall, its decent."
581,Best Counter-Strike game hands down. The only problem I have with it is that you can't change the FOV.
582,ye
583,half the damn time i was stuck
584,this game is great and everyone should give it a try at least once.
585,"
"
586,A VERY fun game that i recommend if you enjoy a good singleplayer fps experience
587,This game is great. It would be better if it was more popular but is super cool game.
588,Hard as fudge but fun as heck
589,addictive
590,great game
591,good game. classic. you will miss a classic if you do not play
592,"Obligatory vents.
Obligatory physics box.
Obligatory crouching.
Obligatory save scumming into a corner hallway down 87 health.
Obligatory peeking.

Game Saved omg get out of my cross-hairs. 

The Internet goes out, you want this. Packets of ketchup.

I ran out of ammo on about every mission. 

Sometimes enemies can get pretty cheap. Like, you take a step it's so cheap.

I only got through The Alamo because I stayed dead long enough for the ai to sort itself out and after that it went Mission Failure and just queued into Mission Successful and then next mission.

Obligatory ladder.
Obligatory tight-rope ledges.

I couldn't finish Rise Hard, I walked through a double-door and the screen went black.

There's an overview with every mission plotted but there's no indication as to if it's been completed, so after the error I just disconnected. 

I didn't get the AK until the 4hr mark. I thought it was super cool that each mission has its own loud-outs (if you can find them all), I love weapon cycling."
593,Wait this isnt a counter strike movie?
594,The earth is 4.6 billion years old and we managed to exist at the same time as this masterpiece.
595,very nice speech between enemy characters very cool scripted scenes it may get repetitive and cheap sometimes but it makes up for it with the unique missions
596,cool campaign
597,"Counter-Strike: Condition Zero Deleted Scenes is a nice bonus to the original CS:CZ. These deleted scenes actually comprised the single-player campaign that Ritual was working on before game development was handed off to Turtle Rock.
The 12 missions present in this game are pretty fleshed-out, with scripted sequences and dense amounts of action. However, they might feel a bit “clichés” as a whole: they seem like flashbacks to the shooters of 1999 and 2000, so you'll immediately know why Ritual's project was canceled.
None of the missions are linked together so there is no story to it. You are just put in to missions of your choice and given a few basic objectives to complete.
Since I think it is part of the CS pack, there is no reason for you to not try this game."
598,This is really fun why do people dislike this
599,.
600,its good
601,"Ever wonder what a CS story would look like this is pretty much it

story puts you in the shoes of unnamed operators of the famous counter terrorist units such as Seal Team Six SAS GSG 9  Spetsnaz and a fictional one named Japanese Kidotai (well atleast i assume they are fictional) for some reason French GIGN only makes a cameo in the motorcade assault mission 

Gameplay is esentially same as the  counter strike its a on a rails a generic massacare until a specific prompt

best part is game still runs good on laptops even if the battery is no connected thus essentially making it the perfect game to empty battery for a healthier laptop usage"
602,i like guns
603,Much better than most of Call of Duty games :)
604,very nice
605,well I got this game from a bundle and save so i wasen't really expecting much. It was an ok game
606,Yes
607,Same problem with the original but a improvement is bot AI so you can practice by yourself and a singleplayer even though it's not that good.
608,[spoiler]///// ///..[/spoiler]
609,Many were waiting for this then) The plot in the famous e-sports game) What can be so unusual and memorable)
610,no
611,fun
612,"a shame some of these missions can't easily be ported to sven, they're pretty good"
613,"It's a very good game, except for some inaccuracies (F.E., the global map its bad designed, and some locations are in the middle of the sea when they shouldn't, or some signs translated to Spanish and other languages are awfully written) It's enjoyable, I played it on hard because I wanted a challenge (and it really was), so my experience was dying at least 5 times in every map.
 I rate it 8/10
 Also the credits are f*cking GOLD"
614,89
615,its cool
616,<3
617,Gud Game
618,Yeah.
619,Best expansion to CS!
620,Better than classic Condition Zero
621,"[b]Counter-Strike: Condition Zero Deleted Scenes[/b] is not really talked about and wasn't really popular, but this is a single player game which is actually quite good. This is actually the first time the [b]Counter-Strike[/b] did something like this.

[u][b]Pros:[/b][/u]
- Single Player campaign
- Great and enjoyable missions
- Some great maps

[u][b]Cons:[/b][/u]
- Outdated graphics
- Bugs

[b]8/10[/b] It's a great single player experience for a playthrough"
622,"h1 DELETED SCENE /h1

the campaign is dog shit, bots will flank you from everywhere giving you no chance to kill them without taking damage or they will act brain dead and stand there taking your bullets without reacting. All of the missions are ""generic shot the baddies."" And some of the ""puzzles"" are press button or push a block to make a jump, its ok but the push block if pushed into a corner can softlock your progress forcing you to load a save and repeat the shooting parts (which i fucking hate) or cheat. The worst level is this one japanese mission where the ""puzzle block"" is spawned in the corner FUCKING TWICE IN A ROW. And once i got to the end the fucking ai tried to shoot at me while there was a hostage infront of him basically softlocking the game into a mission fail. in which i just gave up."
623,Yes
624,Well...Counter-Strike:Condition Zero Deleted Scenes
625,ez game
626,the best
627,"This game is a bit overpriced if you buy it individually and its graphics are outdated. I enjoyed playing through the campaign and my overall experience was great. Don't buy this game if you expect it to be a call of duty clone, the mechanics in this game are unique. If you have the money, I suggest you buy the complete Counter-Strike series together."
628,"To start out, I've really got more like five hundred hours in this game. I started playing it obsessively long before Valve thought to add playtime records.

It's fun.

The bots are fairly competent as long as you disallow them from buying grenades and the list of maps that come prepackaged far outstrips that of the original Counter-Strike. (They're also far prettier, at least as much as they can be on the GoldSrc engine). Hostages are, as always, somewhat brain-dead, but they're nowhere near as bad as the ones in Counter-Strike: Source--although the fact they all wear identical orange jumpsuits makes me wonder who really are the good and bad guys. Isn't variety the spice of life?
Sound design and quality are improved slightly from the original game and many of the less generic maps lack that kitchen_rats look that's become so indicative of Half-Life's engine, so that's a plus. At the same time, a lot of maps have odd collision detection issues and I'm somewhat bothered by the fact that Counter-Terrorists are as chatty over the radio as their criminal counterparts.
"
629,dwadadgfdwadedghtgrfdgthftgjfksdi frpkvlcwda good
630,This game very cool and great
631,The Next Call of Duty? nah... BUT NOT BAD!
632,"Fun and enjoyable, but I wish there was cloud save cause this is like the 3rd time I lost all my data"
633,Very good game
634,10/11 VALVE MADE A MISTAKE TO NOT MAKE THIS AS AN OFFICIAL GAME BUT RATHER CREATE CS:CZ
635,Its a fun look into what a counterstrike single player could be
636,better than coop strike in csgo. very nice game
637,"Mate, this game is fun and all till I legit feel sick and dizzy and need to throw up cuz of the greasy foot this dude has. 
Man slow the fk down why do u walk like u got rollerblades. smh"
638,Nice
639,i like the old games and its abetter one for offline
640,Counter-Terrorists Win.
641,jeff
642,uhh... very nice?
643,"It may have been bad back then, but oh boy do I have fun playing it in 2020! This game brings something special and unique to the Counter Strike series, and I like it! The missions and fun and engaging, encouraging you to explore your surroundings to find secrets and better weapons. Although the bots are a bit weird at times, the gunplay has been absolutely fine. I'd totally recommend you try this game out!"
644,Good Game
645,Who doesn´t like CS
646,"I think this game is under-appreciated. this game actually added lore to the counter-strike series
I recently finished Miami Heat, and it was great it felt so much unlike the counter strike experience I was used too. Counter-Strike: Global Offensive takes too much of the fame. this game just feels forgotten by time. but this is a good game. 
10/10 could've sworn I heard somethin..."
647,👍
648,"""Really makes you feel like Batman""-GaminFormer"
649,its the samething as condition zero but just worse
650,Ah classic good game.
651,"If you're up for ""single-player"" gameplay with missions certainetly this is for you but if you want PvP avoid it."
652,"[h1]SUMMARY[/h1]
Condition Zero Deleted Scenes is the Call of Duty campaign that you never asked for for Counter-Strike.  It provides a multitude of different situations, environments, and enemies for you to fight in decently scripted scenarios.  The campaign starts off kind of slow and generic in the middle east with Taliban fighters, but quickly ramps things up with more interesting scenarios in South America, city-streets, siberia, and Japan, among others.

It features 18 missions, basic AI, some entertaining action and set-pieces, and has an overall very b-movie appeal.

[h1]OVERALL SCORE[/h1]
Moderate recommend

[h1]REPLAY VALUE[/h1]
Low"
653,Cool cool
654,W
655,"Single player campaign... In Counter Strike!
Complete the missions you choose,sometimes with special gears you can't seen in normal CS gameplay."
656,yes
657,good game
658,"Good and nostalgic, very similar to the Call Of Duty 2019 Modern Warfare, but with ''bad'' graphics and half-life gameplay. 

Money value:            Wait for sales
Graphics:        Good for the release date
Gameplay:       Hard to learn, very spongy 
Buy or pass:          Buy, includes other games and is fun"
659,muy bueno
660,"This game is one of the best games of my childhood along with likes of Project IGI, Half Life, Max Payne etc. Simple FPS no-nonsense shooter with just adequate storyline. Great graphics and game physics for that time. I make sure to play through this game at least once every year."
661,funnier than cscz lmao
662,ok cool game
663,OLD BUT GOLD
664,"This game is actually really great, but horribly underrated.

Historical context: this game was in development for almost 3 years, long overdue and long over-schedule. It was touched by a total 5 different development studios (Rogue Entertainment, Valve, Gearbox, Ritual, Turtle Rock) and had at least 3 distinct development resets. By the time it shipped, CS: Source was right around the corner.

Deleted Scenes is Ritual's singleplayer campaign, which is best described as Counter-Strike meets Half-Life by way of Medal of Honor/Call of Duty. It's a mission-based CS game with scripted, linear levels but it plays pretty well and has great use of scripting to keep the action constantly going.

The only issue is that when Valve modified the game before finally releasing it in March 2004, like altering the mission structure and remove 6 missions from the game. IThey also hid the hardest difficulty setting - it's never exposed. However, the final product is pretty great, an inventive singleplayer approach to Counter-Strike gameplay. Only worth playing on Hard mode or Nightmare mode (skill 0) - but a must-play in that form if you're in any way a CS fan, past or present."
665,yes
666,different maps and every scene is different v/good
667,"[h1] DISCLAIMER: This is a first impressions review, and NOT a full review [/h1]

Counter-Strike: Condition Zero Deleted Scenes is a game developed and published by Valve, and is the sequel to the classic FPS shooter. This version contains deleted scenes that were cut from the original game; Counter-Strike: Condition Zero, hence the title

The game offers some nice graphics, although some ugly glitches here and there, it is pleasant all the same

Counter-Strike: Condition Zero Deleted Scenes overall, however, is a fun game to play, and it does get boring if being played for a long time, but is a very good action game and to play in short bursts

[h1] RECOMMENDED :) [/h1]

[b] REVIEW SOURCES: [/b]
[list]
[*] None"
668,goofyass game but was fun to play.
669,Its a good game that is all.
670,LIT AF
671,good
672,"As old as it gets, still an amazing game !"
673,Classic and entertaining! Love it!
674,Good first person shooter with a decent campaign. It has some bugs so I recommend saving the game every once in a while.
675,Great game!!!!!!!
676,This game features Jesus
