,0
2834,"My requirements of a GOOD game:

Fun Game: ✔
Linux Port: ✔
Good developers: ✔

Optional:

Indie: ✘
Good fanbase: ✔
Immersive: ✔"
2835,lol funney game recommend for your kids :))
2836,"Bounced, or rather bunny hopped, right off of this unsatisfying multiplayer experience.  Tone of the world and its weapons don't fit the physics and mechanics of the gameplay."
2837,"It is good but it should have been improved, only thing you can do is killing your opponent. Mods like jailbreak, soccer or roleplaying should have been added. You can have it with Valve Pack, it's only worth with pack."
2838,"This is the most stupid, brainless, insane, chaotic and incomprehensible multiplayer deathmatch shooter I've ever played.

And I love it."
2839,"Best game ever 10/10 would kill people with a toilet again. 

I can now die happily."
2840,"This was one of the first games I have ever played and I have to admit it aged well.

Metacritic:
tbd / 100 Metascore
7.3 / 10 User Score"
2841,"Is this a good game? Yes.

Will you have a hard time finding a decently populated server? Yes.

Will you have fun regardless? [b]Yes.[/b]"
2842,">Played a few matches, pretty normal and fast paced.
>feelsnice.jpg
>fast forward a week
>joined a server
>first match was a match against AI
>mfw headcrabs had 120% life 
>mfw it was really fun
>second game
>half life 2 drug abuse simulator
>half life 2 epilepsy resistance test
>passed.jpg
>the whole map was a spinning, changing colorscheme like in drug scenes in movies
>one guy actually left the game
>headcrobs everywhere, frames trails like hell
>no directions, floor and roof spinning in opposite direction than the wall creating the most nosive spinning effect ever
>mfw half life 2 became a spiritual experience
>mfw I still have a headache

would recommend 
"
2843,"This is one of those games you think are dumb as fuck and dead, but when you find some active servers you will play on them for hours straight. This multiplayer is just too fun not to give it a try, it's best to play it with friends because how funny it can be at times. Having a lot of 1 hit kill weapons is so funny (and fun), but it's not inbalanced."
2844,Ugh
2845,Great game evern after all these years.  Defintely a classic :)
2846,Bad...
2847,this one is ok+
2848,Half-Life 2: Deathmatch
2849,"got propkilled the whole time i played, 10/10"
2850,The game provides great fun for long hours of play. Physics used in the game differs from those in other Half-Life games. Thanks to Gravity Gun we can throw objects away. This makes the game even more varied.
2851,Highly reccomended. Very fun purely because of how many horribly modded servers there are. There's no shortage of laughably weird but enjoyable maps to play.
2852,"There is just no end to the possibilities that you can do in deathmatch, well, maybe there is, but I continue to believe that the possibilities are infinite.  The weapons set is incredible, fun, and creative; my favorite being the gravity gun.  Despite how old this game is, the game was way ahead of its time and is the most solid, entertaining, fun multiplayer FPS game that I've played.  I recommend for any hardcore fps players looking for a unique deathmatch experience."
2853,"Tags: Multiplayer Based
Additional Tags: Delete Local Content & Remove from Library

TLDR: Populated by a fringe population of veterans when it is not inactive. This game's community would be hard to penetrate and establish yourself a niche in. And why would you, given all the wealth of choices you have for your multiplayer sessions of deathmatch.  Engine is dated."
2854,its a fun multiplayer fps game to play with friends
2855,This is the best game ever.
2856,Game doesn't look bad. Like CS only with Half Life 2 weapons. Not worth your money today if you havent played it before.
2857,great for lan parties!
2858,"What was once an addicting time waster, is now a forgotten game sadly..."
2859,First steam game I got. Filled the void before I could afford Garry's mod. This game WAS my preteen years.
2860,game full of mean kids
2861,An absolute classic. The first game I ever played on Steam years and years ago. The most fun you can have with your pants on!
2862,"This game was released before Half-Life 2 Story came out and also released the same day as Counter-Strike Source, I would like to call this game a test by Valve to see the beautiful of VPhysics engine.

But still, this game is really worth for 5$ even if there's no much people playing it nowadays. The rules of the game is just simple:

""Join a server, fragging, have fun."""
2863,it's okay
2864,what
2865,"Why the fuck do I have 83 hours on this game. Like, I don't even know the answer to this question. How did this occur?"
2866,there is not better fun then throwing toilet at your best friend
2867,"I love half life and portal. so this might also be intresting too.
"
2868,it's alright just get a bot plugin/mod and the whole issue of there being few people becomes a minor problem rather than a major problem.
2869,☺
2870,"Back in the day, this game was the best. The fact that it was free if you have an NVIDIA/ATI graphics card gives this game a huge player base and bazillion hours of fun with other players. It's still good to play this today but don't expect much players playing this. Still a great game."
2871,One of my Fav games to play. What game can you play with a gravity gun throwing toilets and big metal thing at each other lol
2872,I wish more people would play this its really fun :(
2873,"HL2:DM has seen it's community rise and fall over the many long years that it has existed, from 2014 to present day, but just because it's graphics are old or it doesn't get updated by VALVe like TF2, Dota 2 ,or CS:GO, it doesn't mean that it is a bad game. HL2:DM still survives strong within the hearts of those who play it, and it still is fun even though the activities in the game are limited by the amount of servers. This game now relies on the community to make new content, and so far, that strategy has worked, making the game more fun than it originally was."
2874,"It was fun in the good old days, but the community is now dead. :("
2875,I could go to a strip club RIGHT NOW and spend money on a b l o w j o b  that is worth as much as this game. And it would be alot better.
2876,GREATs
2877,its good still is a classic to bad valve didnt treat it right
2878,its a multiplayer game get it if you have friends but you play video games how can you have friends
2879,"Your last resort when you're bored, and have more Hard Drive space."
2880,Totally worth it!!!! And the servers actaully have people on them!!!!!!!!
2881,"I love this game, but purchase Half Life 2 Episode 1 if you want it, since this is bundled with Episode 1. 
The community is very dead, but if you've got some buddies and you're willing to go through the port-forwarding and or can just do a lan party with this game, you'll be in for a nice time. Balance maybe isn't perfect, as some weapons are just significantly better than others, like the Crossbow, RPG, any of the explosives, or the AR2 orb, which just one shot you in most cases, and then the pistol, or the crowbar, which are incredibly situational, or the stunstick, which is just the crowbar but slower, and thus worse. But even in spite of all this, I have probably had some of the most fun gaming experiences in this game. If you're into Half Life 2, or just shooters, I'd reccomend the Half Life series in general, but if you're just looking for some multiplayer fun, and you're willing to go through the setup necessary to get a private server with your friends going, pick this game up. it's a real fun time."
2882,"That game is so great ! I actually had 100-200 hours at the other account I suggest that game 

10/10
8/8"
2883,"This Game is really fun and addictive And really challenging i play on Speedracerx servers.
"
2884,"Was good back in the day, feels in tune with the first HL deathmatch, lots of silly gameplay, got very frustrated at times and also LMFAO with some fo the outcomes in game. 
Very dated these days and few players online but was great for about the first 8 years after its release."
2885,hail gordon!
2886,Love the HL2  package. Bought Counter Strike back in 2005 after going to Microcenter to check out the fuss a guy at work made about Steam. Now 12 years later I've lost 3 wives and 10 jobs do to being so hooked. I miss all the old custom maps we use to play back then specifically maps on HL2 and CS Source.
2887,is good 10/7 would buy again
2888,"great game but it's dead,don't waste your 5$ on it right now"
2889,Very fun the gravity y gun makes it unquiqe over other shooters like Cs go or tfc
2890,"The most fun you can have on the internet, for $5 bucks"
2891,10/10
2892,11/10 game best game ever
2893,Nice mod..
2894,Great game.
2895,"There is no point in playing this today. I regret ever downloading. You run around with all the guns you get in the HL2 campaigns and shoot other players with no objective, it's like a dumbed-down version of arena shooters like Unreal Tournament, Quake, etc. However, Half Life Source Deathmatch is of historical significance, as some of the greatest ever multiplayer games, like TF2 and CS:GO, started off as mods of it. But like seriously, don't waste your time and go play those aforementioned shooters instead. TF2 is free and CS:GO is $15, that's great value."
2896,"Extremely fun when you actually find a game with people in it.
Never felt so OP in a Half Life game. 9/10

(It's only worth it if you get it in a bundle, if you're new to the Half Life universe, I advise you to buy a pack with most of the Half Life games)"
2897,Great game!
2898,Dead
2899,geed banter once you get into it... takes a while though!
2900,It's hard to find a server that has more than 10 people now. But still is fun when it works.
2901,"I love it! Although there's hardly anyone playing it nowadays, it's still super fun! It's worth the money. Try it!"
2902,7/10
2903,Came back to this game after 10 years.  I am in awe all over again in the beauty of the overall game and now even more so after seeing where players have taken it over the past years.
2904,This might be a dead game
2905,Great game not many people
2906,Half life 2 deathmatch is like every other deathmatch..its basically a cluster fk
2907,This is a very good game. But very few people play this game now.
2908,Love this game. I can recommend to anyone! <3
2909,Everything
2910,"Just good, dumb fun where you can throw caution to the side and enjoy Half-Life 2 in multiplayer.

Positives:
-Nobody is serious or having a go at you for playing badly
-Genuinely good source based  FPS
-As good quality as any Valve game ever.

Negatives:
Crossbow bolts can glitch when they hit ladders making the ladder unusable until the server resets.

Overall really fun game :D"
2911,Fairly fun game bringing Half-Life 2 into a multiplayer experience.
2912,Old but gold.
2913,My childhood... :3
2914,My fave game since 2004 ♥
2915,Good game
2916,die all the time LOL
2917,old game but its good
2918,"Good game unfortunately It is dead around 300 people playing this game for some reason some of them even  hacks in a server where there are hardly 5,6 people eventually all of them leave and the cheater masturbates solo with his cheat"
2919,"This is a great Arena Deathmatch game. Its very competitive, very good for settling a score when dueling across games with friends."
2920,"I've had this game for about as long as I have had steam and that's a long time. I would recommend this game to anyone.
"
2921,Great game
2922,"Half Life 2

If you don't have the Half Life 2 game, or any Half Life game for that matter, your missing the corner stone of the Valve Corporation, (aka STEAM).  The Valve Corporation is a video game developer and digital distribution company known for the Half-Life game and others such as Counter-Strike, and Team Fortress.  I was fortunate enough to obtain HL2 for free as a promotion of Steam at its infancy.  

HL2 reminds me allot of my old favourite UT game.  Way ahead of its time then.  As a FPS game, HL2 has some very wild and strange world maps.  The game physics are awesome, and the graphics for what is now considered an old game, are still amazing!  To truly enjoy the game, look into the history and trilogy of the characters and story line.

Beyond tournament mode, the game has plenty of community mods, and it offers something for everyone.  Some multiplayer servers have wonderfully modded roll playing games too.  Others, puzzles and coop modes.  To play one HL2 game mode on one server, is not enough. You would be missing out.  There are endless customization's of the base game and plenty of maps.  Some of the games you play today were probably based in some way off of Half Life.  I highly recommend this game, HL2, as part of your game library."
2923,it exists
2924,It would be REALLY fun... but its completely gohst town
2925,"Just bought to remind to good old days that i played this
So mutch good memories .

The game is awesome to play, if u dont want to spent mutch on a game , i advise u to buy this awesome game

You can play with your friend ,or with strangres, but dont worry becouse the community is awesome 😀"
2926,"A lot of people say the original is always better then the sqeual. I have to disagree. This is a game who does it right when they say ""Alright god dammit we're gonna make a second chapter of this game and where gonna do it right!"". There is so much to say about this game, the massive cult following it's gain to it's various RP servers it's spun off in GMOD. It's massive amount of lore to it's amazing combat system. It's nothing but amazing! There is so much to learn, so much to enjoy, so much to love! I know I sound like I'm kissing ♥♥♥ when I say this but this game makes me love valve more than anything. Either being the same badass scientist that crawled his way out of that hell hole known as Black Mesa smashing Crowbars into the ugly guls of Alien Monsters now into the Gasmask of Metro Police Officers that opress a civilian populace under a Universal Union Banner in the name of ""Civil Status"". Or riding around in a scrapped sports car with a rather attractive but at the same time a TRUE strong and independant female character Alyx. You feel like a badass actually doing something for a resistance, no, a revolution for mankind being enslaved by a Alien Empire. This game is perfect. This game is art."
2927,good game
2928,HL2 Deathmatch. was one of the first games ever on my steam. I played it all day when i came home from school and had so much fun in it. The PVP is some cancer Call of duty kind of shit. but the main Coop maps and Puzzel maps are alot of fun. They can sometimes bring out the Friendship and Teamwork in ppl and if you get bored there is allways the CityRP maps. there kinda like the dirty cheap version of Gmod DarkRP.
2929,"Really nice game. I only joined one server but it was lots of fun. Differently from other more popular games where the community is complete shit everyone in the server I joined was very helpful and there was no ear rape at all. Completely recommend, even if it is probably going to die in a few years."
2930,"Back in the old times as it is quickiest way to express myself - this game was one of those must play games - with friends.

Like someone once said: Where else you can bash your friends with toilet bowl? But it is still all about the players, game game is really fun when you know who you are playing with!

Great with bunch of friends on enclosed servers."
2931,nice game i like it
2932,"Although it's pretty sparsely populated, it's still a pretty fun game to play.

"
2933,SAD
2934,"All of the Half Life games are some of the best games made. I wish developers would follow Valve's lead and make games that are this engaging. Valve's games are some of the highest quality, most visually stunning, superb story and gameplay available."
2935,it suxs and got it 4 free cuntz
2936,best and original game ever made!
2937,"The times I had with this game and people playing it...


Sadly it's kinda dying but there is still couple servers which are barely alive. This game used to have the BEST community ever. We will see eachother in HL3:DM again lads! (If I don't die in old age before that...)

"
2938,Fun!
2939,people still play this shit
2940,A gmod gamemode outside of gmod? dafuq.
2941,10/10 would play StarGate in HalfLife again.
2942,"I don't really like these Half life deathmatch games because all it is, is a PVP of Half life."
2943,"There are a handful of community-run groups that still play HL2: DM. Outside of these, there are occasional private games. That's it. Unfortunately, this is a great game, but a dead game. I want so badly to give this a thumbs up, but with the state of the game, I can't."
2944,"Game is good, but no one really plays besides long-time old-school players who've played since it came out."
2945,"Well I bought the game back during the Autumn sale in November 2016!!!
I only had a good $3 from selling items on the community market.
When I first played it and opened up a lobby my expectations were pretty low but let me tell u something:

IT WAS MUCH DIFFERENT THAN WHAT I EXPECTED

I expected to just play the game for a few minutes and think it was cool then refund it to get my money back but instead
I sold more items so I could buy it for a friend.

Personally, I can see why this game was very popular back in the day because one of the cons of this game is its very hard to find a good deathmatch server.

The people who still play it had 12 YEARS to find out every technique to top fragging.

I would also think that this game can be considered a very cheap version of Garry's Mod since it has RP even though I only know of one RP server that is still popular,

So overall I'd give this game a good 8/10 because it has a lot of potential to become a popular Multiplayer Shooter again but since valve doesn't update their games I wouldn't see that happening soon unless a miracle pops up idk. The point is its a good game but the community is close together but most of the servers are dead so you have to favorite all of the good servers to have a great experience."
2946,"HALF LIFE 2: Deathmatch

+Massive Fun with friends
+A great LAN party game
+Runs on nearly any computer
+Hours of fun

-Online servers are empty
-Not much variety without mods

= A good game for LAN parties and playing online with friends, but if you don't have friends who play this game, and if you can't convince them to get it, it's not worth it, if you want similar online experiences, I recommend Gary's Mod."
2947,"Set in the universe of the Half-Life series, this game is one of the best deathmatch. It's a challenging game and it's a good option for competitive gaming. Its community has been reducing in number of members with the years but a group of old school's players revive it occasionally."
2948,Game gets really boring after a while
2949,Still
2950," See Valve, it's not that hard to make a fun game. Add online multiplayer, give some guns to your character, make some awesome maps, and then let it go. Now Valve is about ""Complex"" and making things more ""Modern"". Modern games suck, man. Back then it wasn't about reaching Global or getting to master prestige. Everybody just hopped on and had fun, no ranking.

 9.5/10 Strong FPS"
2951,It's fun to play online c:
2952,Half-Life my favorite game
2953,Good
2954,"Great for Party and Killing TIme,I think this game need a [h1] Reboot [/h1]"
2955,"""Have a seat,"" ""you are being monitored."" ""Let that sink in."""
2956,Needs more people. Extremely fun though
2957,"Game has given me over 10 years of love. Done almost everything there is to do in this game as far as pub play, competitive play, built and played mods such as capture the flag, pro mod, gungame mods, ran servers, installed server mods and plugins, created maps and more. There is so much this game has to offer, it is sad that the developers never gave it the time of day, but even without the support it still found a way to many peoples hearts."
2958,"DO you like playing over the internet with the Russian empire? 

Then buy this."
2959,"Probably the most underestimated game. After many years it's still playable. For example, there are a lot of North-American and European servers where you can find quite friendly community. However, hl2dm can be difficult for new players because there are many players with incredible playing skills such as ggun-tricks, bhoping and more. Well-experienced players usually play at match-servers, but sometimes you can meet them at standart public servers as well. It's nice to realize that this game is still alive although many years have passed. I recommend this game."
2960,i lovethis game combat stradegy and every one plays it but..............i mean wheres half life 3 ||| three i ussualy create LAN maps for freinds or play lokis play house but its getting lifeless still best game ofall TIME
2961,A classic Quack like game with still a lot of servers and player even thou the game is old as earth.
2962,"[h1]Half-Life 2: Deathmatch - The game that was forgotten.[/h1]

The game is a simple port from HL2. Valve never cared for it and updated it only a few times which made it even less responsive. There are many thing left unfixed and broken such as -
[list]
[*] Buggy hitboxes
[*] Lag making hitboxes be where they should be not
[*] Not working properly shotgun
[*] Bad spectator mode
[*] Players having the opportunity to change their rates
[/list]

Of course some of those problems have been fixed by the community but not all servers are the same. Still i have played this game and loved doing so. I recommend you to play it if you really want to see what it's like even tho there aren't many players left. The reason for that is the lack of support from Valve. 

The game hasn't changed since its release and that's why it can't offer the veteran players anything new. The only way for them to play competitively is through 3rd party websites and forums. The money rewards are even sometimes non-existent and so on. 

Therefore don't buy it because you will be disappointed if you had high hopes."
2963,"Was fun
8/10"
2964,"i joined a server and it was a couple guys just talking about how to maintain ponds

10/10"
2965,10/10 rekt everyone
2966,itz okey
2967,greatest game ever 10 years in a row
2968,There isn't much except deathmatching and it's a blast.
2969,Pro players never shoot once. Grav gun abuse.
2970,"Half-Life 2: Deathmatch brings back the adrenaline pumped feeling from old Deathmatch classics such as Unreal tournament and Quake. With improved graphics, physics and a combination of the half-life 2 story this game is filled with rush. Equip your gravity gun and throw a toilet at the enemy, the amount of props will get annoying though since they are in your way."
2971,ass becasue of the hackers. or maybe i'm just ass
2972,hell yea
2973,The fastest multiplayer game i ever see!
2974,Great game for new and ventren players
2975,Very good game
2976,"Graphically, it’s no exaggeration to say that Half-Life 2 is the best looking game I’ve ever seen, making even Halo 2 look ordinary."
2977,Rekking noobs since 2009
2978,Very fun game but it is hard to find a server with players and if you do find a server with players there is high chance to have lag.
2979,"It's fine I suppose but Unreal Tournament was already well old by the time this game came out. And it seems I'm not the only one who thinks so, as there are only about ten servers up at the moment."
2980,THIS GAME IS SO INTENSE AND I LOVE IT. 11/10 ME
2981,"As good as it was on the 1st day. There are still servers for both new ones and pro ones. This game will never die.

P.S.: ""HL3 confirmed"" will come brothers and sisters. The hope will never die. Aie!"
2982,Cool and Good.
2983,"legitmatley a fun time, too bad theres fucking roleplay servers on it and all that gay shit taking away from the actual legitmatley fun times you can have in regular dm servers 6/10"
2984,Dont buy this
2985,efefefef
2986,"This is my experience. Ok so first thing that happends, my ears get blasted with GOIN OFF THE RAILS ON A CRAZY TRAAAAIIIIN then I get a stupid 'sign up' for Pirates of the Carribean and the second I look outside I see 20 santas running around with crowbars. Why do I still play Overwatch?  Why do you?

gg best game goty 10/10 IGN"
2987,"I had to remove from my account but will get it back, 8/10 would give it a 10 if more people opened up to the game, it defines almost the start of multiplayer fps"
2988,A great time waster
2989,the first time playing is 8/11/2016
2990,"This review will be incredibly short as I have next to nothing to say about this title.

Half Life 2 Deathmatch is a multiplayer add on for Half Life 2, but it's very similar to every early MP attempt Valve have made. 

I haven't played much of this game due to the simple fact that this game is completely dead. I played a few rounds of deathmatch but that was it.

Recently I wanted to play a bit more, but all servers were empty so getting into a game was next to impossible.

I'm guessing since it's like every valve MP game that's dying or dead, there's a ton of community events or people that  play it all the time.

I can't recommend this game due to the fact that it's completely dead, so there's no reason to play it. 

Final Rating:
3/10

Pros:
+ Seems fun

Cons:
- Completely Dead
"
2991,the crossbow is the greater god
2992,"This game is mostly recommended to those people who wish to begin their journey in death-match (dm) type of gameplays. This is because it is one of the most basic FPP shooter type game, although there are weapons existing in this game you were never aware of, but thats where you explore the game right? :)
This particular game proved to be beneficial to me as it developed my control over other FPP or TPP games, it really improved my shooting skill actually. 
There are a bunch of servers that provide different kinds of dm experience.....there are the most basic public team dm servers, co-op servers that give survival as well as seek and kill kind of experience and the VG servers (virtuos gamers).
The VG servers are totally inclined towards professional, yet a fun seeking gameplay. So, if you happen to like the game so much that you wish to go to a competitive level...VG servers are recommended to you to train yourselves.
Thats not it! There are even jump servers, movements servers, aim practice servers, etc. Servers that allow you to learn as well as practice with others(or alone), the most important movements and jumping styles in the game.
There are glitches/bugs in this game, no one ever said no...but you can even use them to your advantage!
However, to know and use these glitches/bugs...dear reader, you gotta get this game!
Lastly, i would like to say that this game holds lots and literally...lots of opportunities to improve and enjoy yourselves...i have been playing it for over 2 years now..and i still discover newer things in different servers, and with different other players. 
(Just for your knowledge, FPP-- First Person Perspective and TPP--Third Person Perspective)

Now, what are you waiting for?"
2993,"probably the first online shooter that redefined the gaming physics of modern multiplayer shooters.
Loved it, love it, and i will still come back to it everytime i want to relive Valve's glorious debuts."
2994,"5/5
"
2995,A++
2996,gg
2997," only tried this out shortly so do not put my thumbs down in too heavy of a vote. 

The problem I had during my game was the lack of games with players and the fact that online multiplayers like this do not age well. If you need more ingoing description then I suggest looking at more reviews but would you really buy an old online multiplayer game?"
2998,Halemele<3
2999,joker society approved
3000,I enjoy this game
3001,THE BEST
3002,super game
3003,A fun spin on HL2. Totally worth it.
3004,Old School classics m8 just download this
3005,‌
3006,if you're a noob this game will kill you
3007,"Great!!!

Pros - 
Fun
Rekt
Wow

Cons -
Guns(HL 1 has more)
Gravity
Lan (Doesn't work pretty much we expect)
"
3008,"Phyisics are fuckin broken.If you stand on a fu[b][/b]ckin barrel or box, you stuck,and every time I want to shot someone,I pick up a weapon from the ground,that has no ammo in it and die.
Trahs game,dont buy it!"
3009,el mejor juego de tiros
3010,"Nothing special, just best multiplayer FPS ever."
3011,Still waiting for Half-Life: 3
3012,It's fun to play with friends
3013,Melhor Jogo!
3014,"Good if you pick it up cheap during a Steam sale and you enjoy casual shooters. Oh, and HL2."
3015,fffffffffffffffffffffffffffffffffffffffff fffffffffffffffffffffff
3016,The good days.
3017,Classic Deathmatch! But the game is kinda dead.
3018,It's pretty good.
3019,"nice game
"
3020,where it all started
3021,"Funny to play with friends and strangers
guns are amazing
servers are fun
friendly community 
Ok graphics
Bombs and explosives
People flying when hit by bombs
Amazing fan base

Flaws
Bit buggy
Some hackers with cheecky god mod
Can't find my favourite server (gravity gun) seems to be removed"
3022,"Actually one of the funnest games and definitely one of my favorite games, always outrageously fun and you can still find healthily populated servers"
3023,"I like the idea of an official HL2 multiplayer game, but the gunplay in Deathmatch sucks. 

You might as well try to fart in your enemies' general direction, because your normal guns only fire milk duds for bullets, while the other weapons can just blenderize you like it's nobody's bussiness.
It's pretty much the most campable game in existence, if someone gets to a weapons drop before you do, then that's pretty much game over. The items spawn in the same spot every ten seconds, which can make your spawn camper become immortal cancer, now doesn't that sound fun to play against throughout the whole match?

I recommend you play this mess with friends for the best experience. If you play casually, considering that you'll ever find a match with a decent amount of players, then prepare to have your balls chopped off."
3024,"Very fun, community-supported game. If more people played this fast-paced quake/HL2 hybrid, the world would be better."
3025,Very good game
3026,"nice game,still like it 0_0"
3027,this is frickin crazy fam
3028,This game was the game that started it all for me. I met some of the best people playing this and also met my husband!!!
3029,"this game is like drugs 
once u play it u can't stop :DD"
3030,like half life but full life and many peoples and boring
3031,"Quake arena, but with abuses of prop physics and gravity gun trickshots"
3032,Funny keks for big keks.  yeye
3033,qood gem.
3034,Good Game
3035,"A classic game that requires skill, accuracy and speed. You can never have enough of it!"
3036,"It's ""K"""
3037,)
3038,Still Best Game Ever Just can do with Few Achevments 550 or so and the game will bring all old hl2dm gamers flooding back ...........bring it on!
3039,"Fun, i guess"
3040,Best multiplayer ever
3041,Best Deathmatch/Arena Shooter game of all time. If the developers gave it some love it would be in the top10 most played Steam games for sure. :))))
3042,It's OK
3043,"Half Life ' Deathmatch !
İts good shit"
3044,Excellent. One of my all time favorites games. Wish they would continue the series. To master the game... learn how to move - determine which weapon is appropriate for the map... and learn the maps.
3045,Why can't you press E to pick up props?
3046,"I like this game for it's gameplay, which is really funny in many ways because tossing a toliet at people is really fun! XD Also can there be an update to get rid of bhoping for all valve games because that crap is a problem in this game."
3047,This game is fantastic! Great for making friends and for competitive fun : )
3048,gg
3049,dont.
3050,I like so mush this game
3051,Simple : Best game ever made in this universe !!!!!!!!
3052,After some thought this game could be great if more people played this instead of just pros who have played the game since launch.
3053,"Pros:

-Memorable, exotic, and creative maps the community and Valve has to offer
-It's HL2, what can you say?
-Source engine is in it, which gives you a diverse of ways to kill an enemy.
-It's easy and fast to play. 
-There's no bullshit tutorials, so you can get straight into the game without any problem. 

Cons:

-Bullshit, how did i get killed by him when i just respawned?
-Not a lot of active servers in it to play, unless you find servers outside the U.S, which i tend to do find.
-Colt Python and Resistance Crossbow are OP to the limit. 
 
Overall:

This game is just perfect for any HL2 fan, espcially me, myself."
3054,"Top worth it, funny moments and awesome killstreaks ^^ Hahaha i can't stop it since its so funny"
3055,"Half-Life 2: Deathmatch — многопользовательский шутер от первого лица.
Цель в deathmatch проста: игрок должен убивать других игроков, чтобы зарабатывать очки."
3056,"I love to play with combine because their damage with the Stunstick is preety good ! 
Why i like this :
- Its from Valve
- It have a classic and team deathmatch
- You can be the best for a couple of days 
- Source Engine 
Final scores:
Maps 9.7/10
Weapons 10/10
Latency (for classic router) 8/10
Game mode (Classic deathmatch) 8.4/10
game mode (Team deathmatch) 10/10
game mode (RolePlay) 4/10
game mode (Coop) 6.3/10
Skins 10/10
Sprays 10/10
I can't wait to toss a friend with a toilet!
I MUST DO THAT!
And btw in Saigns in dm_runoff try not to climb up on the ladders ,it have a bug...

It's 2020 and community ain't dead yet!"
3057,Valve please nerf noob tube.
3058,yes. my first game on steam
3059,Nice game
3060,it was fun.
3061,"Online FPS PVP Deathmatch servers using Half-life 2 game system, game weapons and  game characters, with maps made for Deathmatches.  There is modder created maps out there.  If you are not good at FPS PVP, you will die often and lose here.

for more info:

https://www.youtube.com/watch?v=XHuKV9iMYeg

https://en.wikipedia.org/wiki/Half-Life_2:_Deathmatch"
3062,"Eh, I played a little of this game.... Its alright :D"
3063,"Fun, but would be more fun with more players."
3064,"better than the normal game
"
3065,"Joined a server

Spawn-killed

Threw Crowbars

They exploded

Shot a bomb

it was a cluster bomb

killed my self

killed 5 people with crowbars

repeat.

10/10 would shoot someone with a explosive crowbar using a gravity-gun again."
3066,"Half-Life 2: Deathmatch это-типичная арена! Ничего нового, все по старому, есть пушка, есть противник, стреляй! 
Плюсы
+ Привычная стреляба из HL2 
+ Хорошая арена
+ Если надоело сливаться в CS:GO или просто плохое настроение, У тебя есть РПГ )))
+ Старая добрая Грави Пушка
Минусы
- Отсутсвие отдачи
- Игроки будто неживые
- Слишко имбовый Револьвер и Дробовик!
Спасибо за внимание!"
3067,"I'd be recommending it if it wasn't for the following:

[olist]
    [*]The 2010 Orange Box update that ruined the game for most of us, resulting in many leaving the game. Most techniques were simply not working anymore.
    [*]The SteamPipe update deleted my files in the <username> folder. Lost a lot of work.
    [*]The community. This has to be a problem. Some servers are really good, with a good community, but what destroyed the game is the russians. I'm not going to put a capital letter on it because they're not worth it. They cheat themselves and ban legit players (like me for example), who are accused of cheating. All that's happening is that they want to monopolize the game. Stay away from match servers hosted from russians. Sometimes, when fragging them in public, they are going to ask you for a 1on1 just to prove themselves, just ignore them.
[*] Cheaters. There is a cheat going on, ruining everybody's fun. Until this is fixed, stay away from DM servers.
[/olist]"
3068,I like it =D
3069,Get killed with a toilet as soon as you join the server simulator 2004
3070,"Do you only have 4hp left and theres 5 enemies in the next room? Think it would be wise to find a medkit? Don't care, going to rush in anyway"
3071,i did not play this game for much hours but i remember getting this and HL2 lost coast off some steam website and playing the hell out of it the few days before i got GMOD. good times. all i remember is the amount of crazy maps and the community was just great.
3072, 
3073,10/10
3074,"In case you kept up with the story mode of this game series, you don't need to read any further, because you know this game has the physics, graphics, playability and arsenal way ahead of its time, bringing you moments of fun and a rush of adrenaline. But if you are knew to Half-Life 2, lets just say you are missing a whole lot!"
3075,i love its <3 <3
3076,"the servers are empty 
has too much lag during the game 
did'nt like it at all"
3077,"[h1] Great game [/h1]
i love this game 
this game will not become boring even if you play it 400 times
the bad side i players dont play it 
I'd like if valve will do a remake of this game
9/10"
3078,"AMAZING for 1v1s or playing with friends. Some people still play, but it is mostly dead now"
3079,Got it for 79p on sale. It's absolute chaos but it's so much fun. Definetly worth purchasing if you've got the money.
3080,I don't remember buying this game
3081,this game is great when you just want to  shoot something
3082,i would rather buy winrar
3083,Really addictive
3084,"yer you have heard about half life and half life 2 iff you are to 

    deathmatch this is the game for you try it iff you like action
 
ofc but i have played for over 2000 hours and i still play it is a very good game and the 

deathmatch is even better if you like shooting games"
3085,"Oh man, the memories..

This game was a childhood memory, I'm now writing this as an 18 year old, but, I remember being in grade school, I had to of been maybe 6 or 7 years old and I went to my best friends house and he showed me Counter-Strike, Day of Defeat, and Half-Life 2: Deathmatch.. I remember us taking turns playing this game to the point of where I ended up begging my dad to buy me it and make me a steam account.. the memories I have within this game are some of the best in my entire life.

Looking back on this game, it was fun in all aspects; makes me really sad to see the games that come out nowadays aren't nearly as fun as they used to be.. Hopefully one day Valve will make Half-Life 3 and a Half-Life 3: Deathmatch will come with it, until then.. Rest in Peace my sweet prince."
3086,Jitters...Jitters....Blah....Jitters. I dont understand. It only seems to happen in valve games. High fps low latency and completely unplayable. Very strange.
3087,GGGGGGGGGGOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOODDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD
3088,My life.
3089,A great multiplayer deathmatch with a Half-Life 2 theme.
3090,"oyuna bence trainer eklenmeli oyuncular istediğini ala bilmeli
"
3091,yes
